,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
16,1,healthy,consolidated_dataset/test_00111.png,"{'doctor': 12, 'engineer': 2, 'normal': 42, 'thug': 1, 'imposter': 2, 'pessimist': 41}",doctor,save,365.0,6.0
17,1,zombie,consolidated_dataset/test_00087.png,"{'doctor': 1, 'engineer': 3, 'normal': 59, 'thug': 33, 'imposter': 1, 'pessimist': 3}",normal,skip,335.0,7.0
18,1,healthy,consolidated_dataset/test_00176.png,"{'doctor': 2, 'engineer': 12, 'normal': 46, 'thug': 10, 'imposter': 9, 'pessimist': 21}",thug,skip,315.0,7.0
19,1,zombie,consolidated_dataset/test_00046.png,"{'doctor': 0, 'engineer': 0, 'normal': 2, 'thug': 30, 'imposter': 66, 'pessimist': 1}",imposter,squish,295.0,7.0
20,1,healthy,consolidated_dataset/test_00169.png,"{'doctor': 1, 'engineer': 43, 'normal': 17, 'thug': 6, 'imposter': 1, 'pessimist': 32}",normal,save,280.0,7.0
21,1,healthy,consolidated_dataset/test_00129.png,"{'doctor': 13, 'engineer': 9, 'normal': 33, 'thug': 9, 'imposter': 4, 'pessimist': 33}",pessimist,save,250.0,8.0
22,1,zombie,consolidated_dataset/test_00074.png,"{'doctor': 61, 'engineer': 4, 'normal': 1, 'thug': 12, 'imposter': 20, 'pessimist': 2}",doctor,squish,220.0,9.0
23,1,healthy,consolidated_dataset/test_00187.png,"{'doctor': 2, 'engineer': 48, 'normal': 12, 'thug': 3, 'imposter': 2, 'pessimist': 34}",pessimist,skip,205.0,9.0
24,1,healthy,consolidated_dataset/test_00171.png,"{'doctor': 23, 'engineer': 2, 'normal': 0, 'thug': 14, 'imposter': 42, 'pessimist': 19}",imposter,scram,185.0,9.0
25,1,healthy,consolidated_dataset/test_00190.png,"{'doctor': 10, 'engineer': 29, 'normal': 5, 'thug': 30, 'imposter': 3, 'pessimist': 23}",pessimist,skip,279.0,0.0
26,1,healthy,consolidated_dataset/test_00039.png,"{'doctor': 1, 'engineer': 2, 'normal': 48, 'thug': 4, 'imposter': 4, 'pessimist': 40}",pessimist,skip,259.0,0.0
27,1,zombie,consolidated_dataset/test_00142.png,"{'doctor': 10, 'engineer': 9, 'normal': 32, 'thug': 23, 'imposter': 21, 'pessimist': 4}",thug,squish,239.0,0.0
28,1,zombie,consolidated_dataset/test_00167.png,"{'doctor': 12, 'engineer': 24, 'normal': 9, 'thug': 1, 'imposter': 2, 'pessimist': 52}",pessimist,squish,224.0,0.0
29,1,zombie,consolidated_dataset/test_00195.png,"{'doctor': 1, 'engineer': 11, 'normal': 50, 'thug': 12, 'imposter': 4, 'pessimist': 22}",normal,squish,209.0,0.0
30,1,zombie,consolidated_dataset/test_00140.png,"{'doctor': 33, 'engineer': 1, 'normal': 51, 'thug': 4, 'imposter': 10, 'pessimist': 1}",normal,squish,194.0,0.0
31,1,healthy,consolidated_dataset/test_00021.png,"{'doctor': 6, 'engineer': 6, 'normal': 57, 'thug': 0, 'imposter': 29, 'pessimist': 2}",normal,save,179.0,0.0
32,1,healthy,consolidated_dataset/test_00178.png,"{'doctor': 28, 'engineer': 22, 'normal': 22, 'thug': 2, 'imposter': 5, 'pessimist': 20}",normal,save,149.0,1.0
33,1,healthy,consolidated_dataset/test_00150.png,"{'doctor': 5, 'engineer': 0, 'normal': 84, 'thug': 0, 'imposter': 0, 'pessimist': 10}",pessimist,save,119.0,2.0
34,1,healthy,consolidated_dataset/test_00102.png,"{'doctor': 6, 'engineer': 15, 'normal': 42, 'thug': 9, 'imposter': 7, 'pessimist': 22}",normal,save,89.0,3.0
35,1,zombie,consolidated_dataset/test_00137.png,"{'doctor': 2, 'engineer': 3, 'normal': 16, 'thug': 2, 'imposter': 75, 'pessimist': 2}",imposter,scram,59.0,4.0
36,1,healthy,consolidated_dataset/test_00075.png,"{'doctor': 4, 'engineer': 29, 'normal': 5, 'thug': 26, 'imposter': 29, 'pessimist': 7}",doctor,scram,9.0,0.0
Killed: 0 Saved: 13
