,local_run_id,humanoid_class,humanoid_fp,humanoid_probs,humanoid_job,action,remaining_time,capacity
59,1,healthy,consolidated_dataset/test_00036.png,"{'doctor': 1, 'engineer': 21, 'normal': 2, 'thug': 44, 'imposter': 1, 'pessimist': 32}",thug,skip,145.0,1.0
60,1,zombie,consolidated_dataset/test_00033.png,"{'doctor': 13, 'engineer': 17, 'normal': 31, 'thug': 33, 'imposter': 3, 'pessimist': 4}",normal,squish,125.0,1.0
61,1,zombie,consolidated_dataset/test_00142.png,"{'doctor': 15, 'engineer': 8, 'normal': 59, 'thug': 16, 'imposter': 1, 'pessimist': 0}",doctor,save,110.0,1.0
62,1,healthy,consolidated_dataset/test_00171.png,"{'doctor': 0, 'engineer': 51, 'normal': 24, 'thug': 15, 'imposter': 11, 'pessimist': 0}",engineer,save,80.0,2.0
63,1,zombie,consolidated_dataset/test_00179.png,"{'doctor': 39, 'engineer': 9, 'normal': 10, 'thug': 37, 'imposter': 0, 'pessimist': 5}",doctor,scram,50.0,3.0
64,1,healthy,consolidated_dataset/test_00065.png,"{'doctor': 12, 'engineer': 14, 'normal': 31, 'thug': 24, 'imposter': 13, 'pessimist': 7}",thug,skip,120.0,0.0
65,1,healthy,consolidated_dataset/test_00083.png,"{'doctor': 0, 'engineer': 2, 'normal': 56, 'thug': 5, 'imposter': 25, 'pessimist': 12}",normal,save,100.0,0.0
66,1,zombie,consolidated_dataset/test_00031.png,"{'doctor': 6, 'engineer': 2, 'normal': 72, 'thug': 1, 'imposter': 5, 'pessimist': 15}",engineer,scram,70.0,1.0
67,1,healthy,consolidated_dataset/test_00162.png,"{'doctor': 24, 'engineer': 8, 'normal': 27, 'thug': 21, 'imposter': 7, 'pessimist': 14}",normal,scram,20.0,0.0
Killed: 1 Saved: 20
